number of iterations required: 900
---utility for each state (row, column)---
(75, 33) - utility: 73.246
(75, 34) - utility: 74.613
(75, 36) - utility: 88.546
(75, 37) - utility: 87.391
(75, 38) - utility: 70.360
(75, 39) - utility: 67.654
(75, 40) - utility: 72.180
(75, 41) - utility: 84.404
(75, 42) - utility: 84.371
(75, 43) - utility: 82.261
(75, 44) - utility: 78.857
(75, 45) - utility: 77.762
(75, 46) - utility: 77.162
(75, 47) - utility: 75.914
(75, 48) - utility: 72.236
(75, 49) - utility: 69.698
(75, 50) - utility: 66.272
(75, 51) - utility: 63.240
(75, 52) - utility: 53.950
(75, 53) - utility: 54.439
(75, 54) - utility: 54.662
(75, 56) - utility: 70.035
(75, 58) - utility: 66.197
(75, 59) - utility: 63.444
(75, 60) - utility: 61.946
(75, 63) - utility: 55.025
(75, 64) - utility: 52.997
(75, 66) - utility: 49.874
(75, 67) - utility: 47.338
(75, 68) - utility: 46.208
(75, 69) - utility: 44.219
(75, 70) - utility: 43.547
(75, 72) - utility: 3.411
(75, 73) - utility: 5.280
(75, 74) - utility: 5.414
(75, 76) - utility: 25.890
(75, 77) - utility: 28.860
(75, 79) - utility: 40.355
(75, 80) - utility: 39.381
(75, 82) - utility: 55.599
(75, 84) - utility: 49.044
(75, 86) - utility: 52.126
(75, 87) - utility: 48.572
(75, 88) - utility: 51.875
(75, 89) - utility: 56.716
(75, 90) - utility: 57.724
(75, 91) - utility: 53.193
(75, 92) - utility: 54.441
(75, 93) - utility: 49.078
(75, 95) - utility: 58.423
(75, 96) - utility: 58.264
(75, 97) - utility: 56.951
(75, 98) - utility: 55.685
(75, 99) - utility: 54.278
(76, 0) - utility: 61.685
(76, 1) - utility: 58.820
(76, 2) - utility: 56.856
(76, 4) - utility: 69.738
(76, 5) - utility: 70.973
(76, 6) - utility: 72.862
(76, 7) - utility: 72.002
(76, 8) - utility: 69.492
(76, 9) - utility: 67.896
(76, 10) - utility: 61.299
(76, 12) - utility: 95.731
(76, 13) - utility: 92.597
(76, 14) - utility: 91.435
(76, 17) - utility: 80.821
(76, 18) - utility: 80.536
(76, 19) - utility: 80.254
(76, 21) - utility: 64.088
(76, 22) - utility: 70.967
(76, 24) - utility: 69.065
(76, 25) - utility: 68.010
(76, 26) - utility: 68.205
(76, 27) - utility: 67.649
(76, 28) - utility: 66.677
(76, 29) - utility: 66.095
(76, 30) - utility: 66.327
(76, 31) - utility: 69.414
(76, 33) - utility: 76.018
(76, 34) - utility: 75.777
(76, 35) - utility: 74.661
(76, 38) - utility: 69.509
(76, 39) - utility: 68.867
(76, 41) - utility: 87.052
(76, 42) - utility: 85.747
(76, 43) - utility: 83.512
(76, 44) - utility: 79.615
(76, 45) - utility: 77.419
(76, 48) - utility: 57.079
(76, 49) - utility: 56.842
(76, 50) - utility: 57.735
(76, 51) - utility: 55.478
(76, 52) - utility: 53.460
(76, 53) - utility: 51.562
(76, 54) - utility: 51.865
(76, 55) - utility: 50.480
(76, 56) - utility: 52.276
(76, 58) - utility: 58.272
(76, 59) - utility: 57.931
(76, 60) - utility: 56.619
(76, 61) - utility: 55.930
(76, 62) - utility: 54.145
(76, 63) - utility: 56.024
(76, 64) - utility: 53.463
(76, 65) - utility: 52.205
(76, 66) - utility: 50.871
(76, 67) - utility: 46.497
(76, 68) - utility: 45.637
(76, 69) - utility: 44.663
(76, 71) - utility: 4.808
(76, 72) - utility: 4.483
(76, 73) - utility: 4.301
(76, 74) - utility: 4.236
(76, 76) - utility: 25.897
(76, 77) - utility: 29.647
(76, 78) - utility: 36.796
(76, 79) - utility: 36.734
(76, 80) - utility: 36.109
(76, 82) - utility: 53.538
(76, 83) - utility: 51.033
(76, 84) - utility: 50.927
(76, 85) - utility: 49.955
(76, 86) - utility: 53.279
(76, 87) - utility: 49.591
(76, 88) - utility: 51.076
(76, 89) - utility: 57.962
(76, 90) - utility: 59.196
(76, 92) - utility: 56.006
(76, 94) - utility: 54.155
(76, 95) - utility: 55.034
(76, 96) - utility: 53.671
(76, 97) - utility: 53.391
(76, 98) - utility: 52.437
(76, 99) - utility: 50.561
(77, 0) - utility: 62.872
(77, 1) - utility: 60.713
(77, 2) - utility: 57.379
(77, 3) - utility: 60.395
(77, 4) - utility: 70.515
(77, 5) - utility: 73.050
(77, 6) - utility: 72.863
(77, 7) - utility: 73.168
(77, 8) - utility: 71.518
(77, 9) - utility: 69.429
(77, 11) - utility: 99.988
(77, 12) - utility: 97.383
(77, 13) - utility: 94.782
(77, 14) - utility: 92.495
(77, 16) - utility: 83.432
(77, 17) - utility: 83.140
(77, 18) - utility: 81.604
(77, 19) - utility: 81.283
(77, 20) - utility: 78.755
(77, 22) - utility: 72.774
(77, 23) - utility: 72.283
(77, 24) - utility: 70.120
(77, 25) - utility: 68.763
(77, 26) - utility: 67.897
(77, 27) - utility: 68.606
(77, 28) - utility: 68.733
(77, 29) - utility: 66.878
(77, 30) - utility: 66.858
(77, 32) - utility: 75.544
(77, 33) - utility: 75.746
(77, 34) - utility: 75.580
(77, 35) - utility: 73.690
(77, 36) - utility: 72.540
(77, 37) - utility: 71.585
(77, 38) - utility: 70.518
(77, 39) - utility: 69.707
(77, 44) - utility: 57.645
(77, 45) - utility: 57.228
(77, 47) - utility: 62.006
(77, 48) - utility: 59.092
(77, 49) - utility: 57.469
(77, 50) - utility: 58.909
(77, 51) - utility: 56.199
(77, 52) - utility: 52.857
(77, 53) - utility: 48.813
(77, 54) - utility: 46.634
(77, 55) - utility: 44.907
(77, 56) - utility: 44.065
(77, 57) - utility: 41.386
(77, 58) - utility: 46.133
(77, 59) - utility: 45.440
(77, 61) - utility: 45.968
(77, 62) - utility: 45.741
(77, 64) - utility: 48.943
(77, 65) - utility: 47.824
(77, 66) - utility: 46.739
(77, 67) - utility: 45.383
(77, 68) - utility: 43.199
(77, 69) - utility: 42.231
(77, 71) - utility: -4.808
(77, 72) - utility: 3.810
(77, 73) - utility: 2.712
(77, 74) - utility: 3.368
(77, 75) - utility: 10.177
(77, 76) - utility: 18.418
(77, 78) - utility: 38.213
(77, 80) - utility: 36.537
(77, 81) - utility: 36.275
(77, 82) - utility: 46.786
(77, 83) - utility: 46.253
(77, 84) - utility: 47.000
(77, 85) - utility: 50.099
(77, 86) - utility: 53.566
(77, 87) - utility: 49.622
(77, 88) - utility: 51.096
(77, 89) - utility: 58.138
(77, 90) - utility: 58.836
(77, 91) - utility: 56.749
(77, 92) - utility: 56.764
(77, 93) - utility: 55.193
(77, 94) - utility: 54.780
(77, 95) - utility: 56.060
(77, 96) - utility: 54.264
(77, 98) - utility: 47.257
(77, 99) - utility: 47.051
(78, 0) - utility: 63.987
(78, 1) - utility: 61.677
(78, 2) - utility: 56.048
(78, 3) - utility: 60.320
(78, 4) - utility: 71.091
(78, 6) - utility: 73.773
(78, 7) - utility: 73.074
(78, 8) - utility: 72.527
(78, 9) - utility: 71.307
(78, 12) - utility: 88.431
(78, 13) - utility: 86.141
(78, 14) - utility: 85.005
(78, 15) - utility: 83.233
(78, 16) - utility: 81.760
(78, 17) - utility: 81.420
(78, 18) - utility: 79.026
(78, 19) - utility: 77.855
(78, 20) - utility: 76.587
(78, 21) - utility: 75.241
(78, 22) - utility: 73.804
(78, 23) - utility: 73.456
(78, 24) - utility: 70.955
(78, 25) - utility: 69.621
(78, 26) - utility: 68.608
(78, 27) - utility: 69.596
(78, 28) - utility: 69.900
(78, 29) - utility: 68.756
(78, 30) - utility: 67.750
(78, 31) - utility: 66.647
(78, 32) - utility: 76.524
(78, 33) - utility: 76.799
(78, 34) - utility: 76.801
(78, 35) - utility: 74.578
(78, 36) - utility: 73.482
(78, 39) - utility: 61.006
(78, 40) - utility: 67.575
(78, 41) - utility: 65.485
(78, 42) - utility: 63.276
(78, 43) - utility: 61.334
(78, 44) - utility: 59.688
(78, 45) - utility: 57.949
(78, 46) - utility: 62.471
(78, 47) - utility: 63.203
(78, 48) - utility: 60.940
(78, 49) - utility: 56.550
(78, 51) - utility: 30.824
(78, 52) - utility: 31.263
(78, 53) - utility: 28.739
(78, 54) - utility: 29.090
(78, 55) - utility: 30.461
(78, 56) - utility: 33.970
(78, 57) - utility: 34.243
(78, 59) - utility: 42.102
(78, 60) - utility: 41.527
(78, 61) - utility: 41.055
(78, 62) - utility: 40.551
(78, 63) - utility: 39.416
(78, 64) - utility: 39.267
(78, 65) - utility: 39.727
(78, 66) - utility: 39.060
(78, 67) - utility: 38.403
(78, 68) - utility: 37.762
(78, 69) - utility: 36.726
(78, 70) - utility: 36.636
(78, 74) - utility: 2.692
(78, 77) - utility: 33.652
(78, 78) - utility: 38.746
(78, 79) - utility: 41.587
(78, 80) - utility: 38.294
(78, 81) - utility: 36.649
(78, 82) - utility: 48.808
(78, 83) - utility: 47.940
(78, 84) - utility: 47.350
(78, 85) - utility: 51.949
(78, 86) - utility: 53.906
(78, 89) - utility: 60.928
(78, 90) - utility: 59.977
(78, 91) - utility: 57.254
(78, 92) - utility: 57.730
(78, 93) - utility: 55.796
(78, 94) - utility: 55.310
(78, 95) - utility: 57.203
(78, 96) - utility: 54.775
(78, 97) - utility: 53.734
(79, 0) - utility: 65.134
(79, 1) - utility: 62.921
(79, 2) - utility: 56.781
(79, 4) - utility: 74.598
(79, 5) - utility: 73.116
(79, 6) - utility: 74.842
(79, 7) - utility: 74.028
(79, 8) - utility: 72.264
(79, 9) - utility: 71.033
(79, 10) - utility: 68.890
(79, 12) - utility: 78.312
(79, 13) - utility: 77.983
(79, 14) - utility: 77.416
(79, 15) - utility: 77.872
(79, 16) - utility: 76.969
(79, 17) - utility: 75.108
(79, 18) - utility: 75.376
(79, 19) - utility: 73.334
(79, 20) - utility: 72.412
(79, 21) - utility: 72.478
(79, 22) - utility: 71.204
(79, 23) - utility: 69.158
(79, 24) - utility: 69.056
(79, 25) - utility: 67.242
(79, 26) - utility: 68.555
(79, 27) - utility: 70.611
(79, 28) - utility: 69.701
(79, 29) - utility: 68.835
(79, 30) - utility: 67.848
(79, 31) - utility: 64.962
(79, 32) - utility: 78.741
(79, 33) - utility: 77.854
(79, 34) - utility: 76.786
(79, 35) - utility: 76.642
(79, 37) - utility: 71.834
(79, 38) - utility: 69.539
(79, 40) - utility: 69.561
(79, 42) - utility: 52.399
(79, 43) - utility: 52.405
(79, 44) - utility: 54.993
(79, 47) - utility: 63.114
(79, 49) - utility: 36.320
(79, 50) - utility: 34.620
(79, 51) - utility: 32.421
(79, 52) - utility: 30.766
(79, 53) - utility: 28.794
(79, 54) - utility: 27.397
(79, 56) - utility: 34.854
(79, 57) - utility: 33.150
(79, 58) - utility: 32.599
(79, 59) - utility: 32.917
(79, 61) - utility: 36.920
(79, 62) - utility: 35.824
(79, 63) - utility: 34.728
(79, 64) - utility: 32.767
(79, 66) - utility: 30.399
(79, 67) - utility: 30.453
(79, 68) - utility: 31.411
(79, 69) - utility: 36.748
(79, 70) - utility: 37.138
(79, 71) - utility: 40.751
(79, 73) - utility: -4.000
(79, 76) - utility: 31.151
(79, 77) - utility: 34.703
(79, 78) - utility: 39.568
(79, 79) - utility: 42.930
(79, 80) - utility: 38.622
(79, 82) - utility: 49.791
(79, 83) - utility: 47.925
(79, 85) - utility: 52.986
(79, 86) - utility: 54.882
(79, 88) - utility: 60.539
(79, 89) - utility: 60.554
(79, 91) - utility: 51.854
(79, 92) - utility: 57.498
(79, 93) - utility: 56.670
(79, 94) - utility: 55.762
(79, 96) - utility: 51.501
(79, 97) - utility: 51.240
(79, 98) - utility: 55.321
(79, 99) - utility: 57.626
(80, 0) - utility: 67.496
(80, 3) - utility: 72.965
(80, 4) - utility: 74.463
(80, 5) - utility: 72.376
(80, 7) - utility: 65.851
(80, 8) - utility: 65.593
(80, 9) - utility: 68.485
(80, 10) - utility: 70.754
(80, 12) - utility: 76.509
(80, 13) - utility: 75.470
(80, 14) - utility: 73.518
(80, 15) - utility: 73.924
(80, 16) - utility: 73.133
(80, 17) - utility: 71.595
(80, 18) - utility: 71.389
(80, 19) - utility: 69.988
(80, 20) - utility: 68.575
(80, 21) - utility: 67.464
(80, 22) - utility: 66.016
(80, 23) - utility: 65.576
(80, 24) - utility: 63.219
(80, 26) - utility: 69.378
(80, 28) - utility: 69.667
(80, 29) - utility: 69.345
(80, 30) - utility: 67.306
(80, 32) - utility: 80.306
(80, 33) - utility: 78.911
(80, 34) - utility: 76.392
(80, 35) - utility: 75.196
(80, 36) - utility: 74.208
(80, 37) - utility: 73.079
(80, 38) - utility: 70.181
(80, 39) - utility: 69.255
(80, 40) - utility: 68.476
(80, 42) - utility: 47.223
(80, 43) - utility: 49.216
(80, 44) - utility: 54.749
(80, 45) - utility: 55.713
(80, 46) - utility: 55.190
(80, 47) - utility: 59.300
(80, 49) - utility: 20.166
(80, 51) - utility: 20.109
(80, 52) - utility: 20.534
(80, 53) - utility: 27.823
(80, 55) - utility: 36.145
(80, 56) - utility: 35.557
(80, 57) - utility: 33.475
(80, 58) - utility: 32.952
(80, 59) - utility: 30.013
(80, 60) - utility: 26.891
(80, 62) - utility: 26.356
(80, 63) - utility: 25.186
(80, 64) - utility: 23.992
(80, 65) - utility: 25.072
(80, 66) - utility: 25.213
(80, 67) - utility: 26.422
(80, 68) - utility: 25.798
(80, 69) - utility: 37.881
(80, 70) - utility: 38.467
(80, 71) - utility: 42.980
(80, 72) - utility: 41.735
(80, 74) - utility: 30.516
(80, 75) - utility: 30.370
(80, 77) - utility: 36.240
(80, 78) - utility: 40.306
(80, 79) - utility: 43.168
(80, 82) - utility: 50.704
(80, 84) - utility: 53.390
(80, 85) - utility: 53.469
(80, 86) - utility: 55.863
(80, 87) - utility: 56.641
(80, 88) - utility: 56.555
(80, 89) - utility: 56.322
(80, 90) - utility: 57.459
(80, 92) - utility: 59.083
(80, 93) - utility: 57.052
(80, 94) - utility: 54.990
(80, 95) - utility: 53.935
(80, 96) - utility: 53.447
(80, 97) - utility: 51.396
(80, 98) - utility: 56.292
(80, 99) - utility: 57.380
(81, 0) - utility: 69.611
(81, 1) - utility: 71.127
(81, 2) - utility: 73.285
(81, 3) - utility: 74.962
(81, 4) - utility: 75.902
(81, 5) - utility: 71.766
(81, 6) - utility: 72.004
(81, 7) - utility: 64.730
(81, 8) - utility: 63.893
(81, 9) - utility: 69.478
(81, 10) - utility: 71.982
(81, 11) - utility: 71.657
(81, 12) - utility: 72.334
(81, 13) - utility: 72.673
(81, 14) - utility: 71.537
(81, 15) - utility: 70.585
(81, 16) - utility: 70.768
(81, 17) - utility: 63.411
(81, 18) - utility: 62.865
(81, 19) - utility: 62.906
(81, 20) - utility: 60.765
(81, 21) - utility: 60.782
(81, 23) - utility: 55.000
(81, 24) - utility: 55.013
(81, 26) - utility: 67.110
(81, 27) - utility: 71.701
(81, 28) - utility: 70.637
(81, 29) - utility: 70.486
(81, 30) - utility: 67.357
(81, 31) - utility: 81.134
(81, 32) - utility: 79.885
(81, 33) - utility: 77.181
(81, 34) - utility: 73.668
(81, 35) - utility: 72.182
(81, 38) - utility: 64.829
(81, 41) - utility: 66.565
(81, 43) - utility: 50.658
(81, 45) - utility: 55.340
(81, 46) - utility: 56.571
(81, 48) - utility: 5.493
(81, 49) - utility: 6.454
(81, 50) - utility: 5.725
(81, 51) - utility: 10.234
(81, 52) - utility: 16.183
(81, 54) - utility: 35.263
(81, 55) - utility: 36.726
(81, 57) - utility: 30.622
(81, 58) - utility: 22.356
(81, 59) - utility: 16.729
(81, 61) - utility: 13.420
(81, 62) - utility: 19.954
(81, 63) - utility: 18.938
(81, 64) - utility: 18.185
(81, 65) - utility: 24.243
(81, 66) - utility: 24.111
(81, 67) - utility: 24.626
(81, 69) - utility: 38.534
(81, 70) - utility: 38.512
(81, 72) - utility: 36.394
(81, 73) - utility: 33.308
(81, 74) - utility: 30.970
(81, 75) - utility: 29.473
(81, 76) - utility: 37.028
(81, 78) - utility: 42.229
(81, 79) - utility: 42.808
(81, 80) - utility: 44.767
(81, 81) - utility: 47.484
(81, 82) - utility: 51.395
(81, 83) - utility: 51.018
(81, 84) - utility: 54.105
(81, 85) - utility: 53.905
(81, 86) - utility: 56.821
(81, 87) - utility: 57.515
(81, 88) - utility: 57.338
(81, 90) - utility: 59.589
(81, 91) - utility: 57.394
(81, 92) - utility: 56.538
(81, 94) - utility: 53.381
(81, 95) - utility: 51.346
(81, 96) - utility: 46.791
(81, 97) - utility: 50.433
(81, 98) - utility: 57.530
(81, 99) - utility: 59.503
(82, 0) - utility: 70.351
(82, 1) - utility: 71.995
(82, 2) - utility: 73.007
(82, 3) - utility: 77.264
(82, 4) - utility: 77.545
(82, 5) - utility: 72.176
(82, 6) - utility: 72.590
(82, 7) - utility: 64.794
(82, 8) - utility: 63.948
(82, 11) - utility: 72.487
(82, 12) - utility: 70.788
(82, 13) - utility: 69.827
(82, 14) - utility: 68.096
(82, 15) - utility: 67.170
(82, 16) - utility: 66.911
(82, 18) - utility: 56.730
(82, 20) - utility: 42.373
(82, 22) - utility: 28.633
(82, 23) - utility: 50.385
(82, 24) - utility: 52.876
(82, 26) - utility: 67.434
(82, 27) - utility: 73.364
(82, 31) - utility: 82.775
(82, 32) - utility: 81.126
(82, 33) - utility: 78.307
(82, 34) - utility: 74.396
(82, 35) - utility: 72.959
(82, 36) - utility: 68.847
(82, 37) - utility: 67.920
(82, 38) - utility: 65.698
(82, 39) - utility: 64.692
(82, 40) - utility: 63.617
(82, 41) - utility: 63.190
(82, 43) - utility: 52.560
(82, 44) - utility: 53.100
(82, 45) - utility: 55.936
(82, 46) - utility: 57.490
(82, 47) - utility: 56.268
(82, 49) - utility: 1.485
(82, 50) - utility: 0.882
(82, 52) - utility: 18.394
(82, 54) - utility: 35.576
(82, 55) - utility: 38.635
(82, 56) - utility: 36.929
(82, 57) - utility: 33.305
(82, 58) - utility: 23.571
(82, 59) - utility: 14.975
(82, 60) - utility: 14.799
(82, 61) - utility: 14.036
(82, 62) - utility: 21.201
(82, 63) - utility: 20.406
(82, 64) - utility: 18.826
(82, 65) - utility: 25.374
(82, 66) - utility: 24.385
(82, 67) - utility: 26.264
(82, 68) - utility: 40.898
(82, 69) - utility: 39.074
(82, 70) - utility: 39.046
(82, 71) - utility: 36.168
(82, 72) - utility: 35.135
(82, 73) - utility: 22.088
(82, 74) - utility: 5.746
(82, 75) - utility: 19.980
(82, 76) - utility: 38.491
(82, 77) - utility: 39.923
(82, 78) - utility: 43.952
(82, 79) - utility: 43.227
(82, 80) - utility: 45.288
(82, 81) - utility: 47.985
(82, 82) - utility: 52.630
(82, 83) - utility: 52.493
(82, 84) - utility: 53.936
(82, 85) - utility: 54.247
(82, 86) - utility: 57.867
(82, 87) - utility: 58.401
(82, 88) - utility: 58.091
(82, 89) - utility: 61.908
(82, 90) - utility: 61.879
(82, 91) - utility: 58.002
(82, 92) - utility: 57.196
(82, 93) - utility: 54.429
(82, 94) - utility: 54.360
(82, 95) - utility: 47.768
(82, 96) - utility: 46.408
(82, 97) - utility: 50.688
(82, 98) - utility: 58.948
(82, 99) - utility: 59.239
(83, 0) - utility: 71.084
(83, 1) - utility: 73.034
(83, 2) - utility: 73.574
(83, 3) - utility: 78.787
(83, 4) - utility: 79.281
(83, 5) - utility: 72.416
(83, 6) - utility: 73.270
(83, 8) - utility: 64.102
(83, 9) - utility: 63.404
(83, 10) - utility: 61.367
(83, 11) - utility: 70.539
(83, 12) - utility: 72.852
(83, 13) - utility: 66.747
(83, 14) - utility: 67.790
(83, 15) - utility: 67.986
(83, 16) - utility: 67.774
(83, 17) - utility: 61.188
(83, 19) - utility: 58.397
(83, 20) - utility: 28.666
(83, 21) - utility: 2.236
(83, 22) - utility: 26.326
(83, 23) - utility: 53.480
(83, 24) - utility: 53.906
(83, 25) - utility: 57.474
(83, 26) - utility: 66.282
(83, 27) - utility: 75.082
(83, 28) - utility: 88.277
(83, 29) - utility: 89.174
(83, 30) - utility: 86.842
(83, 31) - utility: 84.077
(83, 32) - utility: 82.347
(83, 33) - utility: 79.483
(83, 34) - utility: 75.077
(83, 35) - utility: 72.952
(83, 36) - utility: 70.581
(83, 37) - utility: 67.769
(83, 38) - utility: 65.532
(83, 39) - utility: 63.584
(83, 40) - utility: 61.854
(83, 42) - utility: 47.957
(83, 43) - utility: 53.207
(83, 44) - utility: 53.534
(83, 45) - utility: 56.853
(83, 46) - utility: 58.613
(83, 47) - utility: 58.088
(83, 49) - utility: -13.433
(83, 50) - utility: -8.291
(83, 52) - utility: 18.676
(83, 53) - utility: 25.685
(83, 54) - utility: 35.693
(83, 55) - utility: 39.769
(83, 56) - utility: 38.898
(83, 57) - utility: 34.540
(83, 58) - utility: 23.777
(83, 59) - utility: 15.374
(83, 60) - utility: 13.797
(83, 61) - utility: 11.959
(83, 63) - utility: 17.988
(83, 68) - utility: 43.522
(83, 70) - utility: 41.158
(83, 71) - utility: 36.445
(83, 72) - utility: 35.817
(83, 73) - utility: 22.829
(83, 74) - utility: 2.047
(83, 75) - utility: 19.748
(83, 76) - utility: 39.849
(83, 77) - utility: 41.365
(83, 78) - utility: 45.152
(83, 79) - utility: 43.475
(83, 80) - utility: 45.831
(83, 81) - utility: 48.399
(83, 83) - utility: 51.695
(83, 84) - utility: 56.022
(83, 85) - utility: 54.569
(83, 86) - utility: 59.034
(83, 87) - utility: 57.982
(83, 88) - utility: 58.359
(83, 91) - utility: 58.401
(83, 92) - utility: 58.214
(83, 93) - utility: 56.042
(83, 94) - utility: 54.600
(83, 96) - utility: 46.339
(83, 97) - utility: 52.094
(83, 98) - utility: 60.739
(83, 99) - utility: 58.761
(84, 0) - utility: 71.789
(84, 1) - utility: 74.183
(84, 2) - utility: 73.970
(84, 3) - utility: 81.634
(84, 4) - utility: 81.253
(84, 6) - utility: 74.352
(84, 8) - utility: 66.261
(84, 9) - utility: 64.423
(84, 11) - utility: 72.338
(84, 12) - utility: 74.875
(84, 14) - utility: 70.014
(84, 15) - utility: 68.946
(84, 16) - utility: 69.477
(84, 18) - utility: 63.828
(84, 19) - utility: 62.901
(84, 21) - utility: -4.001
(84, 23) - utility: 56.234
(84, 24) - utility: 54.244
(84, 25) - utility: 57.596
(84, 26) - utility: 67.171
(84, 27) - utility: 75.532
(84, 28) - utility: 89.667
(84, 29) - utility: 90.755
(84, 30) - utility: 86.731
(84, 31) - utility: 81.849
(84, 32) - utility: 78.458
(84, 33) - utility: 75.879
(84, 34) - utility: 75.790
(84, 35) - utility: 73.421
(84, 37) - utility: 52.375
(84, 38) - utility: 54.496
(84, 39) - utility: 53.716
(84, 40) - utility: 52.904
(84, 41) - utility: 49.592
(84, 43) - utility: 54.545
(84, 44) - utility: 53.887
(84, 45) - utility: 56.503
(84, 46) - utility: 59.690
(84, 47) - utility: 58.807
(84, 49) - utility: -19.605
(84, 50) - utility: -7.703
(84, 51) - utility: 3.828
(84, 52) - utility: 19.299
(84, 54) - utility: 35.623
(84, 55) - utility: 39.627
(84, 56) - utility: 38.229
(84, 57) - utility: 35.827
(84, 58) - utility: 25.045
(84, 59) - utility: 14.765
(84, 60) - utility: 14.054
(84, 61) - utility: 11.931
(84, 62) - utility: 15.447
(84, 63) - utility: 19.478
(84, 65) - utility: 25.981
(84, 67) - utility: 45.116
(84, 68) - utility: 45.334
(84, 69) - utility: 43.294
(84, 70) - utility: 42.318
(84, 72) - utility: 37.865
(84, 74) - utility: -4.001
(84, 76) - utility: 42.726
(84, 77) - utility: 41.654
(84, 78) - utility: 45.143
(84, 79) - utility: 43.571
(84, 80) - utility: 46.434
(84, 81) - utility: 49.382
(84, 83) - utility: 51.858
(84, 84) - utility: 57.503
(84, 86) - utility: 60.520
(84, 87) - utility: 58.586
(84, 88) - utility: 57.881
(84, 89) - utility: 57.503
(84, 90) - utility: 55.913
(84, 91) - utility: 54.601
(84, 92) - utility: 53.516
(84, 94) - utility: 49.221
(84, 95) - utility: 48.558
(84, 96) - utility: 46.256
(84, 97) - utility: 51.128
(84, 98) - utility: 61.572
(84, 99) - utility: 60.518
(85, 0) - utility: 73.659
(85, 3) - utility: 82.408
(85, 4) - utility: 82.282
(85, 5) - utility: 78.652
(85, 6) - utility: 75.342
(85, 7) - utility: 72.594
(85, 8) - utility: 68.590
(85, 9) - utility: 65.058
(85, 10) - utility: 65.510
(85, 11) - utility: 72.985
(85, 12) - utility: 76.189
(85, 13) - utility: 73.702
(85, 14) - utility: 71.082
(85, 15) - utility: 70.880
(85, 16) - utility: 70.471
(85, 17) - utility: 68.367
(85, 18) - utility: 64.801
(85, 19) - utility: 63.630
(85, 20) - utility: 63.186
(85, 22) - utility: 63.431
(85, 23) - utility: 57.244
(85, 26) - utility: 66.908
(85, 27) - utility: 75.815
(85, 28) - utility: 93.693
(85, 29) - utility: 91.278
(85, 30) - utility: 87.984
(85, 31) - utility: 82.747
(85, 32) - utility: 79.398
(85, 33) - utility: 76.576
(85, 34) - utility: 73.353
(85, 35) - utility: 72.456
(85, 38) - utility: 55.598
(85, 39) - utility: 53.138
(85, 41) - utility: 49.855
(85, 43) - utility: 55.367
(85, 44) - utility: 54.209
(85, 45) - utility: 58.408
(85, 48) - utility: -31.120
(85, 49) - utility: -27.351
(85, 51) - utility: 4.646
(85, 52) - utility: 21.527
(85, 53) - utility: 29.731
(85, 55) - utility: 42.066
(85, 56) - utility: 40.100
(85, 57) - utility: 37.378
(85, 58) - utility: 25.349
(85, 59) - utility: 13.806
(85, 60) - utility: 14.458
(85, 61) - utility: 12.640
(85, 62) - utility: 16.840
(85, 63) - utility: 20.279
(85, 64) - utility: 22.584
(85, 65) - utility: 27.572
(85, 66) - utility: 34.623
(85, 67) - utility: 39.573
(85, 68) - utility: 43.370
(85, 69) - utility: 41.448
(85, 70) - utility: 40.348
(85, 71) - utility: 39.551
(85, 72) - utility: 38.394
(85, 73) - utility: 37.228
(85, 75) - utility: 40.535
(85, 76) - utility: 43.450
(85, 77) - utility: 41.661
(85, 78) - utility: 46.396
(85, 79) - utility: 43.617
(85, 80) - utility: 47.060
(85, 81) - utility: 51.636
(85, 84) - utility: 58.985
(85, 85) - utility: 58.586
(85, 86) - utility: 58.021
(85, 87) - utility: 50.036
(85, 88) - utility: 47.512
(85, 89) - utility: 50.194
(85, 90) - utility: 49.241
(85, 91) - utility: 46.227
(85, 92) - utility: 45.955
(85, 93) - utility: 51.422
(85, 96) - utility: 32.836
(85, 98) - utility: 62.524
(85, 99) - utility: 61.201
(86, 0) - utility: 74.639
(86, 2) - utility: 75.485
(86, 3) - utility: 83.515
(86, 4) - utility: 83.809
(86, 5) - utility: 78.343
(86, 6) - utility: 76.273
(86, 7) - utility: 73.718
(86, 8) - utility: 69.448
(86, 9) - utility: 65.432
(86, 11) - utility: 74.491
(86, 12) - utility: 76.599
(86, 13) - utility: 73.387
(86, 14) - utility: 71.728
(86, 15) - utility: 73.063
(86, 16) - utility: 71.623
(86, 17) - utility: 69.464
(86, 18) - utility: 66.582
(86, 19) - utility: 64.394
(86, 20) - utility: 63.979
(86, 21) - utility: 64.162
(86, 22) - utility: 65.057
(86, 24) - utility: 62.064
(86, 25) - utility: 62.816
(86, 26) - utility: 63.305
(86, 27) - utility: 75.701
(86, 28) - utility: 96.150
(86, 30) - utility: 61.677
(86, 31) - utility: 60.215
(86, 32) - utility: 61.971
(86, 33) - utility: 62.843
(86, 34) - utility: 62.636
(86, 35) - utility: 61.536
(86, 36) - utility: 60.011
(86, 37) - utility: 58.642
(86, 38) - utility: 56.658
(86, 39) - utility: 54.764
(86, 40) - utility: 52.805
(86, 41) - utility: 50.535
(86, 42) - utility: 48.458
(86, 43) - utility: 51.682
(86, 44) - utility: 51.145
(86, 46) - utility: 56.302
(86, 48) - utility: -33.858
(86, 49) - utility: -27.175
(86, 50) - utility: -22.831
(86, 51) - utility: 3.857
