number of iterations required: 161
---utility for each state (row, column)---
(37, 80) - utility: 73.018
(37, 82) - utility: 71.527
(37, 83) - utility: 71.669
(37, 84) - utility: 71.962
(37, 85) - utility: 72.769
(37, 86) - utility: 71.807
(37, 87) - utility: 72.432
(37, 88) - utility: 72.237
(37, 90) - utility: 64.997
(37, 93) - utility: 74.129
(37, 94) - utility: 73.059
(37, 95) - utility: 73.206
(37, 96) - utility: 74.447
(37, 97) - utility: 74.532
(37, 98) - utility: 73.138
(38, 0) - utility: 77.079
(38, 1) - utility: 78.658
(38, 2) - utility: 78.642
(38, 3) - utility: 78.350
(38, 4) - utility: 76.735
(38, 5) - utility: 75.227
(38, 6) - utility: 73.880
(38, 7) - utility: 73.647
(38, 8) - utility: 72.301
(38, 9) - utility: 72.576
(38, 10) - utility: 74.075
(38, 11) - utility: 75.539
(38, 13) - utility: 68.112
(38, 14) - utility: 68.270
(38, 15) - utility: 68.020
(38, 16) - utility: 67.093
(38, 17) - utility: 67.904
(38, 18) - utility: 68.087
(38, 19) - utility: 66.775
(38, 20) - utility: 65.675
(38, 21) - utility: 66.499
(38, 22) - utility: 65.476
(38, 23) - utility: 64.433
(38, 24) - utility: 65.486
(38, 25) - utility: 66.744
(38, 26) - utility: 66.010
(38, 27) - utility: 67.148
(38, 28) - utility: 67.010
(38, 29) - utility: 67.962
(38, 30) - utility: 66.999
(38, 31) - utility: 68.059
(38, 32) - utility: 69.190
(38, 33) - utility: 67.047
(38, 34) - utility: 68.472
(38, 35) - utility: 67.327
(38, 36) - utility: 68.094
(38, 37) - utility: 68.001
(38, 38) - utility: 66.738
(38, 39) - utility: 65.390
(38, 40) - utility: 64.205
(38, 41) - utility: 64.809
(38, 42) - utility: 65.941
(38, 43) - utility: 65.835
(38, 45) - utility: 68.763
(38, 46) - utility: 70.213
(38, 47) - utility: 70.354
(38, 48) - utility: 69.208
(38, 51) - utility: 69.099
(38, 52) - utility: 70.091
(38, 53) - utility: 71.387
(38, 54) - utility: 71.422
(38, 55) - utility: 70.886
(38, 56) - utility: 71.593
(38, 57) - utility: 71.712
(38, 58) - utility: 70.686
(38, 59) - utility: 69.564
(38, 60) - utility: 67.488
(38, 61) - utility: 67.072
(38, 62) - utility: 65.869
(38, 63) - utility: 65.254
(38, 65) - utility: 66.758
(38, 66) - utility: 66.819
(38, 68) - utility: 68.079
(38, 69) - utility: 68.110
(38, 71) - utility: 73.628
(38, 72) - utility: 72.969
(38, 73) - utility: 73.999
(38, 74) - utility: 73.288
(38, 75) - utility: 73.686
(38, 76) - utility: 74.309
(38, 78) - utility: 72.736
(38, 79) - utility: 71.116
(38, 80) - utility: 72.856
(38, 81) - utility: 74.033
(38, 82) - utility: 72.703
(38, 83) - utility: 74.057
(38, 84) - utility: 73.096
(38, 85) - utility: 72.099
(38, 87) - utility: 72.384
(38, 88) - utility: 71.176
(38, 89) - utility: 69.883
(38, 91) - utility: 70.269
(38, 92) - utility: 71.446
(38, 93) - utility: 72.798
(38, 94) - utility: 73.279
(38, 95) - utility: 73.228
(38, 96) - utility: 72.148
(38, 97) - utility: 72.080
(38, 98) - utility: 71.797
(38, 99) - utility: 70.468
(39, 0) - utility: 77.115
(39, 2) - utility: 76.130
(39, 3) - utility: 75.854
(39, 4) - utility: 75.397
(39, 5) - utility: 74.274
(39, 6) - utility: 72.999
(39, 7) - utility: 72.369
(39, 8) - utility: 71.251
(39, 9) - utility: 71.359
(39, 11) - utility: 78.191
(39, 12) - utility: 79.972
(39, 14) - utility: 69.461
(39, 15) - utility: 69.240
(39, 16) - utility: 67.884
(39, 17) - utility: 65.983
(39, 19) - utility: 66.277
(39, 21) - utility: 67.837
(39, 22) - utility: 66.573
(39, 23) - utility: 65.255
(39, 24) - utility: 65.591
(39, 25) - utility: 66.818
(39, 26) - utility: 65.873
(39, 27) - utility: 66.754
(39, 28) - utility: 67.722
(39, 29) - utility: 68.041
(39, 30) - utility: 69.100
(39, 31) - utility: 68.251
(39, 32) - utility: 69.455
(39, 33) - utility: 68.736
(39, 34) - utility: 69.953
(39, 36) - utility: 69.356
(39, 37) - utility: 67.229
(39, 39) - utility: 63.576
(39, 40) - utility: 63.572
(39, 41) - utility: 64.508
(39, 42) - utility: 64.840
(39, 43) - utility: 65.152
(39, 44) - utility: 66.100
(39, 45) - utility: 67.202
(39, 46) - utility: 69.212
(39, 47) - utility: 70.363
(39, 49) - utility: 66.877
(39, 50) - utility: 66.713
(39, 51) - utility: 69.148
(39, 52) - utility: 69.117
(39, 53) - utility: 70.129
(39, 54) - utility: 70.479
(39, 55) - utility: 69.732
(39, 56) - utility: 69.875
(39, 58) - utility: 71.481
(39, 60) - utility: 66.363
(39, 62) - utility: 68.114
(39, 63) - utility: 65.860
(39, 64) - utility: 67.684
(39, 65) - utility: 67.885
(39, 66) - utility: 69.175
(39, 67) - utility: 70.570
(39, 68) - utility: 70.441
(39, 69) - utility: 69.274
(39, 70) - utility: 71.568
(39, 71) - utility: 72.639
(39, 72) - utility: 73.980
(39, 73) - utility: 74.139
(39, 74) - utility: 74.375
(39, 75) - utility: 74.886
(39, 77) - utility: 71.483
(39, 78) - utility: 72.680
(39, 79) - utility: 72.622
(39, 80) - utility: 72.963
(39, 81) - utility: 74.258
(39, 83) - utility: 75.572
(39, 84) - utility: 74.314
(39, 85) - utility: 73.062
(39, 86) - utility: 73.082
(39, 87) - utility: 70.907
(39, 88) - utility: 70.002
(39, 89) - utility: 68.956
(39, 90) - utility: 69.283
(39, 91) - utility: 70.375
(39, 92) - utility: 70.269
(39, 94) - utility: 73.230
(39, 95) - utility: 72.157
(39, 96) - utility: 72.229
(39, 97) - utility: 72.166
(39, 98) - utility: 70.077
(39, 99) - utility: 69.376
(40, 0) - utility: 75.682
(40, 1) - utility: 74.292
(40, 2) - utility: 74.794
(40, 3) - utility: 74.587
(40, 4) - utility: 74.204
(40, 6) - utility: 71.716
(40, 7) - utility: 71.123
(40, 8) - utility: 70.180
(40, 11) - utility: 76.916
(40, 13) - utility: 71.563
(40, 14) - utility: 69.329
(40, 15) - utility: 67.393
(40, 16) - utility: 66.892
(40, 17) - utility: 67.416
(40, 18) - utility: 68.708
(40, 19) - utility: 68.596
(40, 20) - utility: 65.995
(40, 21) - utility: 67.664
(40, 22) - utility: 66.426
(40, 23) - utility: 64.272
(40, 24) - utility: 64.867
(40, 25) - utility: 66.915
(40, 26) - utility: 66.772
(40, 27) - utility: 67.719
(40, 28) - utility: 68.953
(40, 29) - utility: 70.315
(40, 30) - utility: 71.718
(40, 31) - utility: 70.364
(40, 32) - utility: 70.868
(40, 33) - utility: 70.870
(40, 34) - utility: 71.284
(40, 35) - utility: 70.758
(40, 36) - utility: 70.793
(40, 37) - utility: 68.291
(40, 38) - utility: 67.218
(40, 39) - utility: 65.887
(40, 40) - utility: 65.765
(40, 41) - utility: 65.691
(40, 42) - utility: 64.747
(40, 43) - utility: 65.646
(40, 44) - utility: 66.141
(40, 45) - utility: 68.227
(40, 46) - utility: 68.173
(40, 47) - utility: 68.868
(40, 48) - utility: 66.741
(40, 49) - utility: 68.036
(40, 50) - utility: 65.999
(40, 51) - utility: 68.250
(40, 52) - utility: 69.351
(40, 53) - utility: 70.457
(40, 54) - utility: 71.801
(40, 55) - utility: 72.010
(40, 56) - utility: 72.283
(40, 57) - utility: 71.214
(40, 58) - utility: 71.324
(40, 59) - utility: 69.048
(40, 61) - utility: 70.859
(40, 62) - utility: 69.530
(40, 63) - utility: 66.980
(40, 64) - utility: 69.018
(40, 66) - utility: 69.705
(40, 69) - utility: 71.193
(40, 70) - utility: 72.633
(40, 71) - utility: 75.036
(40, 72) - utility: 75.363
(40, 73) - utility: 75.367
(40, 74) - utility: 75.579
(40, 75) - utility: 76.192
(40, 76) - utility: 77.630
(40, 78) - utility: 71.519
(40, 79) - utility: 73.779
(40, 80) - utility: 75.267
(40, 81) - utility: 75.647
(40, 82) - utility: 75.913
(40, 83) - utility: 75.660
(40, 84) - utility: 75.293
(40, 85) - utility: 73.709
(40, 86) - utility: 72.439
(40, 87) - utility: 71.212
(40, 88) - utility: 70.985
(40, 90) - utility: 69.973
(40, 91) - utility: 70.359
(40, 92) - utility: 69.640
(40, 93) - utility: 72.025
(40, 94) - utility: 71.924
(40, 95) - utility: 71.060
(40, 96) - utility: 71.025
(40, 97) - utility: 70.960
(40, 98) - utility: 70.846
(40, 99) - utility: 69.521
(41, 1) - utility: 73.102
(41, 2) - utility: 73.391
(41, 3) - utility: 72.296
(41, 6) - utility: 71.819
(41, 8) - utility: 68.862
(41, 9) - utility: 67.702
(41, 10) - utility: 67.676
(41, 12) - utility: 71.563
(41, 13) - utility: 70.497
(41, 14) - utility: 70.240
(41, 15) - utility: 68.770
(41, 16) - utility: 67.448
(41, 17) - utility: 67.480
(41, 18) - utility: 66.508
(41, 20) - utility: 63.708
(41, 22) - utility: 65.230
(41, 23) - utility: 64.408
(41, 24) - utility: 66.372
(41, 25) - utility: 66.775
(41, 26) - utility: 67.774
(41, 27) - utility: 68.016
(41, 28) - utility: 68.616
(41, 29) - utility: 70.832
(41, 30) - utility: 71.951
(41, 31) - utility: 71.110
(41, 32) - utility: 72.121
(41, 33) - utility: 73.220
(41, 35) - utility: 73.088
(41, 36) - utility: 70.987
(41, 38) - utility: 67.790
(41, 39) - utility: 66.569
(41, 40) - utility: 65.482
(41, 41) - utility: 64.774
(41, 42) - utility: 65.609
(41, 43) - utility: 66.798
(41, 44) - utility: 68.046
(41, 45) - utility: 68.254
(41, 46) - utility: 67.248
(41, 47) - utility: 67.752
(41, 48) - utility: 68.367
(41, 49) - utility: 69.605
(41, 51) - utility: 67.797
(41, 52) - utility: 70.105
(41, 53) - utility: 69.511
(41, 54) - utility: 70.567
(41, 55) - utility: 71.246
(41, 56) - utility: 72.347
(41, 57) - utility: 72.223
(41, 58) - utility: 71.112
(41, 59) - utility: 69.884
(41, 61) - utility: 69.705
(41, 63) - utility: 66.375
(41, 65) - utility: 70.902
(41, 66) - utility: 72.098
(41, 68) - utility: 72.015
(41, 70) - utility: 73.912
(41, 71) - utility: 74.300
(41, 72) - utility: 75.343
(41, 73) - utility: 76.594
(41, 74) - utility: 76.784
(41, 75) - utility: 76.056
(41, 76) - utility: 77.336
(41, 77) - utility: 75.941
(41, 79) - utility: 72.801
(41, 80) - utility: 73.952
(41, 81) - utility: 74.366
(41, 83) - utility: 73.181
(41, 84) - utility: 72.761
(41, 85) - utility: 71.447
(41, 86) - utility: 71.271
(41, 88) - utility: 69.151
(41, 89) - utility: 71.222
(41, 90) - utility: 71.112
(41, 91) - utility: 69.973
(41, 92) - utility: 69.087
(41, 94) - utility: 69.531
(41, 96) - utility: 69.949
(41, 97) - utility: 70.834
(41, 98) - utility: 69.782
(41, 99) - utility: 68.511
(42, 0) - utility: 70.547
(42, 1) - utility: 71.771
(42, 2) - utility: 72.027
(42, 3) - utility: 71.069
(42, 4) - utility: 69.907
(42, 5) - utility: 69.154
(42, 6) - utility: 70.333
(42, 7) - utility: 69.157
(42, 8) - utility: 68.176
(42, 9) - utility: 67.663
(42, 10) - utility: 68.806
(42, 11) - utility: 70.093
(42, 12) - utility: 69.192
(42, 13) - utility: 68.226
(42, 14) - utility: 67.893
(42, 15) - utility: 67.547
(42, 16) - utility: 66.451
(42, 17) - utility: 66.296
(42, 18) - utility: 65.533
(42, 19) - utility: 65.748
(42, 20) - utility: 63.782
(42, 21) - utility: 65.901
(42, 22) - utility: 66.229
(42, 23) - utility: 66.374
(42, 24) - utility: 67.698
(42, 25) - utility: 67.756
(42, 26) - utility: 69.020
(42, 27) - utility: 70.337
(42, 28) - utility: 69.542
(42, 29) - utility: 71.919
(42, 30) - utility: 72.086
(42, 31) - utility: 72.072
(42, 32) - utility: 73.316
(42, 33) - utility: 74.578
(42, 34) - utility: 75.707
(42, 35) - utility: 74.569
(42, 36) - utility: 73.128
(42, 37) - utility: 71.924
(42, 38) - utility: 70.306
(42, 41) - utility: 64.689
(42, 42) - utility: 65.770
(42, 43) - utility: 66.893
(42, 44) - utility: 66.837
(42, 45) - utility: 66.036
(42, 47) - utility: 68.392
(42, 48) - utility: 69.345
(42, 49) - utility: 69.622
(42, 52) - utility: 71.649
(42, 54) - utility: 69.394
(42, 56) - utility: 72.396
(42, 57) - utility: 71.409
(42, 58) - utility: 71.565
(42, 59) - utility: 70.325
(42, 60) - utility: 70.486
(42, 61) - utility: 69.464
(42, 62) - utility: 67.319
(42, 63) - utility: 67.513
(42, 64) - utility: 68.645
(42, 66) - utility: 72.146
(42, 67) - utility: 73.311
(42, 68) - utility: 73.225
(42, 69) - utility: 73.491
(42, 70) - utility: 75.098
(42, 71) - utility: 75.127
(42, 73) - utility: 77.994
(42, 74) - utility: 76.856
(42, 75) - utility: 75.735
(42, 76) - utility: 75.920
(42, 77) - utility: 74.819
(42, 78) - utility: 73.593
(42, 79) - utility: 72.298
(42, 80) - utility: 72.735
(42, 81) - utility: 73.107
(42, 83) - utility: 70.864
(42, 84) - utility: 71.501
(42, 85) - utility: 71.601
(42, 86) - utility: 70.493
(42, 87) - utility: 71.108
(42, 88) - utility: 69.840
(42, 90) - utility: 72.441
(42, 92) - utility: 70.152
(42, 93) - utility: 70.274
(42, 94) - utility: 67.833
(42, 95) - utility: 65.588
(42, 96) - utility: 67.565
(42, 97) - utility: 69.422
(42, 99) - utility: 66.161
(43, 0) - utility: 70.306
(43, 1) - utility: 71.614
(43, 2) - utility: 70.824
(43, 3) - utility: 69.998
(43, 4) - utility: 70.099
(43, 5) - utility: 69.135
(43, 6) - utility: 70.309
(43, 8) - utility: 68.951
(43, 9) - utility: 67.547
(43, 11) - utility: 70.215
(43, 12) - utility: 69.992
(43, 13) - utility: 68.657
(43, 14) - utility: 67.568
(43, 15) - utility: 65.477
(43, 16) - utility: 65.345
(43, 17) - utility: 65.173
(43, 18) - utility: 64.775
(43, 19) - utility: 65.769
(43, 20) - utility: 65.226
(43, 21) - utility: 67.232
(43, 22) - utility: 67.364
(43, 23) - utility: 66.778
(43, 24) - utility: 67.240
(43, 25) - utility: 67.833
(43, 26) - utility: 69.060
(43, 27) - utility: 70.472
(43, 28) - utility: 70.543
(43, 29) - utility: 70.786
(43, 30) - utility: 71.477
(43, 31) - utility: 72.728
(43, 32) - utility: 74.185
(43, 33) - utility: 75.831
(43, 34) - utility: 77.241
(43, 35) - utility: 75.844
(43, 36) - utility: 73.487
(43, 38) - utility: 69.341
(43, 39) - utility: 68.833
(43, 40) - utility: 66.738
(43, 43) - utility: 65.867
(43, 44) - utility: 66.511
(43, 45) - utility: 67.143
(43, 46) - utility: 68.363
(43, 47) - utility: 69.433
(43, 48) - utility: 70.601
(43, 49) - utility: 70.832
(43, 50) - utility: 70.667
(43, 51) - utility: 73.067
(43, 52) - utility: 72.850
(43, 55) - utility: 75.161
(43, 56) - utility: 73.730
(43, 57) - utility: 72.279
(43, 58) - utility: 72.939
(43, 60) - utility: 71.820
(43, 61) - utility: 70.416
(43, 62) - utility: 69.003
(43, 63) - utility: 68.549
(43, 64) - utility: 69.954
(43, 65) - utility: 71.323
(43, 66) - utility: 72.573
(43, 68) - utility: 74.407
(43, 69) - utility: 75.765
(43, 70) - utility: 75.231
(43, 71) - utility: 76.380
(43, 72) - utility: 77.647
(43, 73) - utility: 78.109
(43, 74) - utility: 77.994
(43, 75) - utility: 76.502
(43, 76) - utility: 76.836
(43, 79) - utility: 71.104
(43, 81) - utility: 71.818
(43, 82) - utility: 71.084
(43, 86) - utility: 70.295
(43, 87) - utility: 71.228
(43, 89) - utility: 72.710
(43, 90) - utility: 73.659
(43, 91) - utility: 72.563
(43, 92) - utility: 71.325
(43, 94) - utility: 65.588
(43, 95) - utility: 66.371
(43, 96) - utility: 67.514
(43, 97) - utility: 66.986
(43, 98) - utility: 65.863
(43, 99) - utility: 66.466
(44, 0) - utility: 69.130
(44, 2) - utility: 68.611
(44, 3) - utility: 69.956
(44, 6) - utility: 68.041
(44, 7) - utility: 68.886
(44, 8) - utility: 68.504
(44, 9) - utility: 69.715
(44, 10) - utility: 69.984
(44, 11) - utility: 69.030
(44, 12) - utility: 67.776
(44, 13) - utility: 67.555
(44, 15) - utility: 64.354
(44, 16) - utility: 63.176
(44, 17) - utility: 62.926
(44, 19) - utility: 64.887
(44, 20) - utility: 67.217
(44, 21) - utility: 68.589
(44, 22) - utility: 68.579
(44, 23) - utility: 67.765
(44, 24) - utility: 68.350
(44, 25) - utility: 67.291
(44, 26) - utility: 67.143
(44, 27) - utility: 69.017
(44, 28) - utility: 68.583
(44, 29) - utility: 70.632
(44, 30) - utility: 70.441
(44, 31) - utility: 71.442
(44, 32) - utility: 71.735
(44, 34) - utility: 77.549
(44, 35) - utility: 75.971
(44, 36) - utility: 74.467
(44, 38) - utility: 70.576
(44, 39) - utility: 70.196
(44, 40) - utility: 68.777
(44, 42) - utility: 65.658
(44, 43) - utility: 65.404
(44, 44) - utility: 67.646
(44, 45) - utility: 67.624
(44, 46) - utility: 69.083
(44, 47) - utility: 70.511
(44, 48) - utility: 71.906
(44, 49) - utility: 72.072
(44, 51) - utility: 73.300
(44, 52) - utility: 71.541
(44, 53) - utility: 71.585
(44, 54) - utility: 72.481
(44, 55) - utility: 74.619
(44, 56) - utility: 73.433
(44, 57) - utility: 71.215
(44, 58) - utility: 72.926
(44, 59) - utility: 71.784
(44, 60) - utility: 71.885
(44, 61) - utility: 69.622
(44, 62) - utility: 68.717
(44, 63) - utility: 67.675
(44, 64) - utility: 69.790
(44, 65) - utility: 70.940
(44, 66) - utility: 72.235
(44, 67) - utility: 73.406
(44, 68) - utility: 74.651
(44, 69) - utility: 75.946
(44, 70) - utility: 76.180
(44, 71) - utility: 77.630
(44, 72) - utility: 79.029
(44, 73) - utility: 78.156
(44, 75) - utility: 75.473
(44, 77) - utility: 70.182
(44, 78) - utility: 71.369
(44, 79) - utility: 70.302
(44, 81) - utility: 72.369
(44, 82) - utility: 72.180
(44, 83) - utility: 69.676
(44, 84) - utility: 69.692
(44, 86) - utility: 71.364
(44, 87) - utility: 70.448
(44, 88) - utility: 72.605
(44, 89) - utility: 73.813
(44, 90) - utility: 73.836
(44, 91) - utility: 73.544
(44, 92) - utility: 72.233
(44, 95) - utility: 67.142
(44, 96) - utility: 65.434
(44, 97) - utility: 65.820
(44, 98) - utility: 65.954
(44, 99) - utility: 65.406
(45, 2) - utility: 67.572
(45, 3) - utility: 68.511
(45, 4) - utility: 67.233
(45, 5) - utility: 66.810
(45, 6) - utility: 68.012
(45, 7) - utility: 67.746
(45, 8) - utility: 67.521
(45, 9) - utility: 68.480
(45, 10) - utility: 68.697
(45, 11) - utility: 67.772
(45, 12) - utility: 65.837
(45, 13) - utility: 66.248
(45, 14) - utility: 65.107
(45, 15) - utility: 65.592
(45, 16) - utility: 64.425
(45, 17) - utility: 63.916
(45, 19) - utility: 63.808
(45, 22) - utility: 69.820
(45, 23) - utility: 69.932
(45, 24) - utility: 69.693
(45, 26) - utility: 69.083
(45, 27) - utility: 68.227
(45, 28) - utility: 69.223
(45, 29) - utility: 69.428
(45, 30) - utility: 69.378
(45, 31) - utility: 70.197
(45, 32) - utility: 70.510
(45, 35) - utility: 73.509
(45, 36) - utility: 73.300
(45, 37) - utility: 73.518
(45, 38) - utility: 73.022
(45, 39) - utility: 71.508
(45, 42) - utility: 66.815
(45, 43) - utility: 65.658
(45, 45) - utility: 65.637
(45, 46) - utility: 67.726
(45, 47) - utility: 69.919
(45, 48) - utility: 71.019
(45, 49) - utility: 73.299
(45, 50) - utility: 74.794
(45, 51) - utility: 74.742
(45, 52) - utility: 73.727
(45, 53) - utility: 73.891
(45, 54) - utility: 74.750
(45, 55) - utility: 76.273
(45, 57) - utility: 71.671
(45, 58) - utility: 73.186
(45, 59) - utility: 72.275
(45, 61) - utility: 69.816
(45, 62) - utility: 69.899
(45, 63) - utility: 68.817
(45, 64) - utility: 69.889
(45, 65) - utility: 69.772
(45, 67) - utility: 73.269
(45, 68) - utility: 74.489
(45, 69) - utility: 73.836
(45, 70) - utility: 75.629
(45, 71) - utility: 77.942
(45, 72) - utility: 79.299
(45, 73) - utility: 79.335
(45, 74) - utility: 79.345
(45, 75) - utility: 76.727
(45, 76) - utility: 75.485
(45, 78) - utility: 71.541
(45, 79) - utility: 70.466
(45, 80) - utility: 69.725
(45, 81) - utility: 72.045
(45, 82) - utility: 70.870
(45, 83) - utility: 68.698
(45, 84) - utility: 70.876
(45, 85) - utility: 72.272
(45, 87) - utility: 71.647
(45, 88) - utility: 72.705
(45, 89) - utility: 73.883
(45, 90) - utility: 75.111
(45, 91) - utility: 74.903
(45, 92) - utility: 72.377
(45, 93) - utility: 71.175
(45, 94) - utility: 69.900
(45, 95) - utility: 68.507
(45, 96) - utility: 67.233
(45, 98) - utility: 64.932
(45, 99) - utility: 65.737
(46, 0) - utility: 65.903
(46, 1) - utility: 64.517
(46, 2) - utility: 66.313
(46, 3) - utility: 67.142
(46, 4) - utility: 66.223
(46, 5) - utility: 66.329
(46, 6) - utility: 67.390
(46, 7) - utility: 68.530
(46, 9) - utility: 67.752
(46, 10) - utility: 66.496
(46, 11) - utility: 66.247
(46, 12) - utility: 66.972
(46, 13) - utility: 64.970
(46, 14) - utility: 64.781
(46, 16) - utility: 65.075
(46, 17) - utility: 66.163
(46, 20) - utility: 64.455
(46, 22) - utility: 70.962
(46, 23) - utility: 69.820
(46, 24) - utility: 67.859
(46, 25) - utility: 69.055
(46, 26) - utility: 69.044
(46, 27) - utility: 68.724
(46, 28) - utility: 67.075
(46, 29) - utility: 67.073
(46, 31) - utility: 70.833
(46, 33) - utility: 68.778
(46, 34) - utility: 69.877
(46, 35) - utility: 70.974
(46, 36) - utility: 71.016
(46, 37) - utility: 72.025
(46, 38) - utility: 70.729
(46, 39) - utility: 70.295
(46, 40) - utility: 69.620
(46, 41) - utility: 70.771
(46, 42) - utility: 69.312
(46, 44) - utility: 69.274
(46, 47) - utility: 69.966
(46, 48) - utility: 71.136
(46, 49) - utility: 72.337
(46, 50) - utility: 74.630
(46, 51) - utility: 74.790
(46, 52) - utility: 76.019
